# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y, y_hat
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1000, 60, 1, 0, 0, 0.001, -0.0255214, -0.010554
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1000, 60, 1, 0.25, 0.0441329, 0.001, -0.0121792, 0.00278812
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1000, 60, 1, 0.5, 0.0441329, 0.001, -0.0162926, -0.00132521
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.75, 0.0441329, 0.001, -0.0137508, 0.00121654
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.875, 0.0441329, 0.001, -0.0126385, 0.00232884
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0, 0.0441329, 0.001, -0.000441356, -0.00727062
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.125, 0.0441329, 0.0760627, 0.0114535, 0.00194752
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.25, 0.0441329, 0.0852809, -0.00844989, -0.00409596
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.375, 0.0441329, 0.0375503, 0.00801829, -0.000237393
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.5, 0.0441329, 0.080975, -0.0223037, 0.000260993
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.625, 0.0441329, -0.0251635, 0.00552293, 0.0017956
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.75, 0.0441329, 0.0653803, -0.0194396, 0.00280733
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0.875, 0.0441329, -0.0240692, 0.0131497, 0.00326197
2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 500, 60, 1, 0, 0.0441329, 0.0865953, -0.0272218, -0.00687114
