# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y, y_hat
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0, 0, 0.0004, -0.000831531, -7.04076e-05
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.201693, 0.0004, -0.000105958, 0.00104107
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.5, 0.074555, 0.0004, 0.000329201, 0.00170768
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 1, 0.0004, -0.000963817, -0.000273051
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 1, 0.0004, -0.00300505, -8.50802e-05
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 1, -0.0200851, 2.77916e-05, -0.00165747
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.0238085, 0.0183425, -0.00224386, -0.00204843
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0201046, -0.000746153, 0.00019388, -0.000145518
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0300111, 0.0105713, 0.00125763, 0.000526314
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.0262706, 0.0164896, 0.00158289, 0.00182248
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0359, 0.0115587, 0.00122054, 0.00057044
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0227388, 0.0158658, -6.18463e-05, -0.00177566
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.0302443, 0.0182243, -0.000156915, -0.000677098
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0249512, 0.0105355, 0.000336475, 0.000558471
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.0260703, 0.0075707, 0.0013421, 0.00060392
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.0200591, 0.0168096, 0.00103042, 0.00125831
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0494817, 0.00981516, 0.00106383, -0.00029145
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.0240704, 0.0197085, 7.7143e-06, -0.00168394
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.0343768, 0.0183161, 0.00118059, 0.000791037
