# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.143716, 0.000580499, -0.00115233
7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.143716, 0.00870748, 0.00734355
7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.0845203, -0.001161, -0.00275029
7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.0424311, -0.001161, -0.00140428
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0260615, -0.001161, -0.00323835
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.217685, 0.0017415, -0.0015554
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.0340966, 0.00870748, 0.00357705
8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 1, 0.002322, -0.000437905
8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0406933, 0.002322, 0.000454979
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0276116, 0.002322, -0.00319619
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.505052, 0.000580499, -0.00272476
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.28935, 0.000580499, -0.00287669
8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 1, 0.000580499, 0.000792067
8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.0545778, 0.000580499, -0.00249864
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0252735, 0.00870748, 0.00159075
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.255729, 0.00870748, 0.00101422
9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.157817, 0.00870748, 0.00288246
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.157817, 0.00870748, 0.00573257
9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0255696, 0.00870748, 0.00252518
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0234164, 0.00870748, 0.00410203
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.151206, 0.000580499, -0.0057966
9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.0552488, 0.00464399, -0.00064677
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 1, 0.001161, -0.00224672
9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.0599301, 0.001161, -0.00288778
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0231952, 0.001161, -0.00807821
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.229066, 0.001161, -0.00240285
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.196191, 0.001161, -0.00364349
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.196191, 0.0017415, 0.000426143
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0557031, 0.0017415, -0.0021226
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0221321, 0.0017415, -0.000643262
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.382059, 0.0017415, -0.00224359
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.382059, 0.0110295, 0.0064514
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.0742857, 0.00290249, -0.000292885
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.0841033, 0.00290249, 0.000310535
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.026626, 0.00290249, -0.00241182
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0, 0.992206, 0.001935, -0.000338675
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.0833333, 0.992206, 0.00386999, -0.000509461
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.125, 0.0298313, 0.00619199, 0.00495979
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.166667, 0.0833985, 0.00619199, 0.002858
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.0208151, 0.00619199, 0.00187979
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.333333, 0.356424, 0.00619199, 0.00258592
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.416667, 0.356424, 0.00541799, 0.00164681
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.458333, 0.0369988, -0.00464399, -0.00358177
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.5, 0.0739892, -0.00464399, -0.00949747
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.583333, 0.0265776, -0.00464399, -0.0108988
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.666667, 0.102477, 0.014319, 0.0107465
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.75, 0.102477, 0.00464399, 0.00254585
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.791667, 1, -0.00309599, -0.00488835
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.833333, 0.073261, -0.00309599, -0.00671761
11, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.916667, 0.0259951, 0.00464399, 0.00243578
12, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 1, 0.00696599, -0.00250083
12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 300, 150, 1, 0.25, 1, 0.0319274, 0.0210002
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.4375, 1, 0.0017415, -0.00890104
12, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.051238, 0.0017415, -0.00880937
12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.625, 0.431969, 0.0017415, -0.00779592
12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 400, 150, 1, 0.75, 0.14482, 0.00986848, 0.00316822
13, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.0854295, 0.0110295, -0.000213424
13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.0336435, 0.012771, 0.00168055
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.5, 0.0472739, 0.012771, 0.00408878
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.666667, 0.0230127, -0.00812698, -0.0083004
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.833333, 0.0552197, -0.00812698, -0.0104691
14, 0, 1, 0, 0, 0, 0, 0, 1, 0, 214.285, 140, 1, 0, 0.0331156, 0.0149271, -0.00222259
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.038085, 0.0149271, -0.00618629
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0392602, 0.0149271, -0.00770215
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0642378, 0.0149271, -0.0026018
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 0.0228398, 0.0255005, 0.0026328
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.022441, 0.0255005, 0.00200424
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0186708, 0.0248785, 0.00600648
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.0233055, 0.0248785, 0.00572556
15, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.0247881, 0.0186589, -0.0134117
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0174608, 0.0304762, -0.000348788
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0149127, 0.0304762, -0.000213959
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0390837, 0.0304762, 0.00061638
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0348778, 0.0304762, 0.00495479
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.043336, 0.0304762, -0.00170087
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0266366, 0.0304762, 0.000101964
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.0277393, 0.0304762, 0.00113851
16, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.0729151, 0.0304762, 0.00557239
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0184761, -0.00621962, -0.0325553
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0166, 0.0304762, 0.00596869
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.375, 0.0304638, 0.0304762, 0.00248012
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 0.0166705, 0.0304762, 0.00361019
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.0221505, 0.0304762, 0.00160201
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 0.0452297, 0.0304762, 0.00566663
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.1092, 0.0304762, 0.00277035
17, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 0.252709, 0.0304762, 0.00480026
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.204158, -0.0124392, -0.0379484
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.52438, 0.0304762, 0.00348236
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.937613, 0.0304762, 0.00230976
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 1, 0.0304762, 0.00272562
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 1, 0.0304762, 0.00353779
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 1, 0.0304762, 0.00656309
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 1, 0.0304762, 0.00314987
18, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 1, 0.0304762, 0.00578946
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 1, 0.0298542, 0.00210265
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0242463, 0.0298542, 0.00145063
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.375, 0.0535599, 0.0298542, 0.00507447
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0262859, 0.0298542, 0.00481263
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.0474034, 0.0192808, -0.00523072
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.028604, 0.0192808, -0.00729273
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 0.0388888, 0.0192808, -0.00708978
19, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 0.0210974, 0.0192808, -0.00446781
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.021623, 0.0230126, -0.000939969
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.25, 0.030779, 0.0230126, 0.00200408
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0530206, 0.0230126, -0.00311284
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0289242, 0.0230126, -0.00267459
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.0649056, 0.0230126, 1.42457e-05
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 0.0225281, 0.0230126, 0.000931306
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 0.035925, 0.0230126, -0.00199144
20, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.102975, 0.00310981, -0.000535569
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0323063, 0.00310981, -0.000399088
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.25, 0.0121137, 0.00310981, -0.00176268
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0190352, 0.00310981, 0.00197891
20, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0159602, 0.00310981, 0.00123448
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.0270963, 0.00310981, -0.000293738
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0550511, 0.00310981, 0.000654618
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.113694, 0.00310981, 2.94832e-05
