# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.35236, 0.012771, -0.0128661
9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.35236, 0.012771, -0.00840693
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.0389792, 0.012771, -0.0155552
9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.037701, 0.012771, -0.00972831
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0267874, 0.012771, -0.0127223
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.615131, 0.001161, -0.0147648
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.0406654, 0.00754649, -0.0133167
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.0406654, 0.00754649, -0.00702768
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.0665813, 0.00754649, -0.00599969
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.0223729, 0.00754649, -0.00711674
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.316105, 0.00754649, -0.00722527
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.316105, 0.00754649, -0.0124614
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 1, 0.00754649, -0.0171669
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.10539, 0.00754649, -0.0197418
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.0261569, 0.00754649, -0.016314
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0, 0.212985, 0.018189, 0.00252458
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.0833333, 0.212985, 0.00309599, -0.0172823
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.125, 0.0634861, 0.00309599, -0.0217246
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.166667, 0.0836098, 0.00309599, -0.0133054
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.0273611, 0.00309599, -0.0158393
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.333333, 0.327343, 0.00348299, -0.0175793
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.416667, 1, 0.00348299, -0.0123032
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.458333, 1, 0.00348299, -0.0182874
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.5, 0.051412, 0.00348299, -0.0244045
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.583333, 0.0253834, 0.00851398, -0.0163883
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.666667, 0.350813, 0.00851398, -0.00595663
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.75, 0.350813, 0.00851398, -0.0111867
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.791667, 1, 0.00851398, -0.0166043
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.833333, 0.0707724, 0.00851398, -0.0190213
11, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.916667, 0.022589, 0.00851398, -0.0159135
12, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.566552, 0.013932, -0.00713681
12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 300, 150, 1, 0.25, 0.0293858, 0.013932, -0.00511657
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.4375, 0.022557, 0.00754649, -0.0124348
12, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.0268296, 0.00754649, -0.0207563
12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.625, 0.140059, 0.00754649, -0.0139336
12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 400, 150, 1, 0.75, 0.293899, 0.0145125, -0.00278647
13, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.04577, 0.0249615, 0.00767622
13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.0147799, 0.0249615, 0.00735877
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.5, 0.0104307, -0.00522449, -0.0209552
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.666667, 0.0137662, -0.0110295, -0.0267885
13, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.833333, 0.0146745, 0.018576, 0.00172601
14, 0, 1, 0, 0, 0, 0, 0, 1, 0, 214.285, 140, 1, 0, 0.0175816, 0.0130612, -0.00729865
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.055334, 0.00746355, -0.0160898
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.03276, 0.00746355, -0.0152603
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.056876, 0.00746355, -0.0162061
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 0.0245747, 0.0180369, -0.00913006
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.0201431, 0.0180369, -0.00462415
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0292231, 0.0192808, -0.000426275
14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.0322064, 0.0192808, -0.000923313
15, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.0214605, 0.0192808, -0.00944992
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0266556, 0.0192808, -0.0122902
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0258937, 0.0230126, -0.00928251
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0552138, 0.0230126, -0.00626459
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0295662, 0.0230126, -0.00768597
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.0487152, 0.0230126, -0.0083201
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0214763, 0.0230126, -0.00818513
15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.0556901, 0.0230126, -0.010207
16, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.167093, 0.0230126, -0.00554854
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0320602, 0.0155491, -0.010785
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0131789, 0.0155491, -0.0124526
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.375, 0.0205271, 0.0155491, -0.0130704
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 0.018357, 0.0155491, -0.012301
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.026275, 0.0155491, -0.00931829
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 0.0528759, 0.0155491, -0.00819858
16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.124845, 0.0155491, -0.0102383
17, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 0.87618, 0.0155491, -0.00713765
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.0738143, 0.0155491, -0.010005
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.265193, 0.0155491, -0.0102164
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.436303, 0.0155491, -0.0107722
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.5, 0.522159, 0.0155491, -0.00755917
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.965839, 0.0155491, -0.00698632
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 0.943812, 0.0155491, -0.00455139
17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 1, 0.0155491, -0.00680208
18, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 1, 0.0155491, -0.0107755
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 1, 0.0155491, -0.0107984
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.25, 0.0330865, 0.0186589, -0.00892992
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.375, 0.040719, 0.0186589, -0.00492949
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0246296, 0.0186589, -0.00296152
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.0449257, 0.0186589, -0.00415294
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.026129, 0.016793, -0.00720586
18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 0.0350629, 0.016793, -0.00818975
19, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0, 0.0209932, 0.00435374, -0.0352328
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.125, 0.0190104, 0.00435374, -0.0324598
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.25, 0.0322299, 0.0379397, -0.000568433
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0914063, 0.0379397, -0.00133601
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0408823, 0.0379397, 0.00107591
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.625, 0.0763078, 0.0379397, 0.00312998
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.75, 0.0389096, 0.0379397, 0.00141524
19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.875, 0.112022, 0.0379397, -0.000432203
20, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0, 0.287696, 0.0379397, 0.0213184
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.125, 0.0206305, 0.00310981, -0.0116549
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.25, 0.0195069, 0.00310981, -0.0134749
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.375, 0.0402695, 0.00310981, -0.013703
20, 0, 1, 1, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.5, 0.0282828, 0.00310981, -0.0135675
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.286, 140, 1, 0.625, 0.0297913, 0.00310981, -0.0113643
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.75, 0.0589186, 0.00310981, -0.0113713
20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 214.285, 140, 1, 0.875, 0.13671, 0.00310981, -0.0118892
