# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y, y_hat
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0, 0, 0.0004, -0.00394827, -0.00126488
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.222489, 0.0004, -0.00328337, -0.000599985
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.5, 0.222489, 0.0004, -0.00124473, 0.00143866
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, 0.0004, 0.000341869, 0.00302526
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.0004, 0.016065, 0.00331984
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.222489, 0.0158286, -0.00276318, -0.00423131
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.222489, 0.0157687, -0.00970618, -0.00436947
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.00896386, 0.00496256, -0.000368438
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.222489, 0.0196316, -0.00459971, -0.00514957
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.222489, 0.0148504, -0.000661314, 0.00015296
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.0134863, -0.000415916, -0.00163184
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.222489, 0.0155165, 0.00432722, 7.2601e-05
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.222489, 0.0200726, -0.0044203, -0.000967825
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.0123655, -0.00249737, -0.000897564
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.222489, 0.0142182, 0.00285458, -0.00066372
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.222489, 0.0193363, -0.0013372, 0.000573726
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.0139071, 0.00077085, -0.000833358
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.222489, 0.0174222, 0.0144403, 0.00576108
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.222489, 0.0257611, -0.00254573, 0.000601395
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.0139347, -0.000638674, -0.00177841
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.222489, 0.0182216, 0.000952044, -0.000983051
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.222489, 0.0190169, 0.00172451, 0.00273652
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.0160699, -0.00303699, 0.00214402
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0, 0.222489, 0.0119008, -0.00191437, -0.00335123
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.125, 0.222489, 0.0099821, 0.00241943, 0.00103789
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.222489, 0.00992678, 0.00411693, 0.00186922
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.333333, 0.222489, 0.010793, -0.0053097, -0.0050489
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.458333, 0.222489, 0.00828444, -0.00713367, -0.00373866
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.583333, 0.222489, 0.00515023, -0.00512572, 0.0017573
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.666667, 0.222489, 0.00166222, 0.00149807, -0.00164501
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.791667, 0.222489, 0.0116883, -0.00151936, -0.000931502
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.916667, 0.222489, 0.00795739, 0.0104458, 0.00390742
5, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.222489, 0.0150836, 0.00849856, -0.00352884
5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 300, 150, 1, 0.25, 0.222489, 0.0164712, -0.00186701, -0.00204496
5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.4375, 0.222489, 0.00462171, 0.0076457, -0.000621936
5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, 0.0127114, -0.0215936, -0.00190826
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.625, 0.222489, -0.0152416, -0.0228309, -0.00295795
5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 400, 150, 1, 0.75, 0.222489, -0.0154292, 0.0207756, -0.000723663
6, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.222489, 0.025943, 0.00439199, 0.00366047
6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.222489, 0.016449, 0.00406949, 0.00322766
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.5, 0.222489, 0.0165593, 0.00362618, 0.000782948
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.666667, 0.222489, 0.0185607, 0.000742821, -0.000658732
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.833333, 0.222489, 0.017119, -0.00522892, -0.00142238
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.222489, 0.011911, 0.000814539, 0.000313337
7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.222489, 0.00698, 0.0049862, 0.00239917
7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.222489, 0.00906583, -0.00546907, -0.0061618
7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.222489, 0.00717153, -0.00842297, -0.00763875
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.00569458, 0.00390042, 0.00028773
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, 0.0100915, 0.00179535, 0.000803743
7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.222489, 0.00747041, 0.00175059, 0.00078136
7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.222489, 0.00744803, 0.00590846, 0.00229577
7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, 0.0100915, -0.00907039, -0.00499052
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.00239893, -0.00671704, -0.00263717
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 1.11022e-15, 0.222489, 0.00239893, 0.00803808, -2.06295e-05
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.222489, 0.00239893, 0.0126117, 0.00455303
8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.222489, 0.00239893, 0.00586833, -0.00219038
8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.222489, 0.00239893, 0.00191789, 0.00334171
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, -0.0070836, -0.00435103, -0.00292721
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, -0.0070836, -0.00615289, -0.00472908
8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.222489, -0.0070836, -0.00133944, -0.000166277
8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.222489, -0.00683294, 0.000433093, 0.00185691
8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, -0.0070836, -0.00107847, 0.00329754
8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, -0.0100358, -0.0101434, -0.00123492
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 1.11022e-15, 0.222489, -0.0145683, -0.0147705, -0.00751066
9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.222489, -0.000843997, 0.00419993, 0.00197453
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.222489, 0.0086412, 0.00733299, 0.000207728
9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.222489, 0.0135411, 0.0106565, 0.00186946
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.0152028, 0.00353544, -0.00169105
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, 0.0116423, -0.00727104, -0.00376096
9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.222489, 0.00290571, 0.00630281, 0.00302597
9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.222489, 0.00969264, 0.0120521, 0.00686006
9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, 0.0116079, -0.0238116, -0.00203121
9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, -0.0153645, 0.00256328, -0.00217713
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.222489, 0.0111562, 0.00153243, -0.000443998
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.222489, 0.00622267, 0.0182105, 0.00789502
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.222489, 0.0145617, 0.0123722, 0.00828642
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.222489, 0.008332, -0.0235768, -0.00299862
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, -0.016332, -0.0135197, 0.00202993
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, -0.0113034, 0.000352504, -0.00103396
10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.222489, 0.00563271, 0.00719978, 0.00238968
10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.222489, 0.00905634, 0.00860615, 0.00370448
10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, 0.0091479, 0.00537063, 0.000468972
10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, 0.0091479, 0.00919281, 0.00141928
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.222489, 0.0120198, -0.00102694, -0.000386228
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.125, 0.222489, 0.00628044, 0.01478, 0.00751725
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.1875, 0.222489, 0.0141839, 0.0110205, 0.00230414
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.25, 0.222489, 0.0156375, 0.00626369, -7.4248e-05
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.222489, 0.0132591, 1.87314e-05, -0.00319673
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.222489, 0.0101366, -0.00303664, -0.00139108
11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1, 0.625, 0.222489, 0.00527559, 0.00127828, 0.000766382
11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.6875, 0.222489, 0.00743305, 0.00934041, 0.00270515
11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.222489, 0.0135564, -0.0170048, -0.00256697
11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.222489, -0.00751671, -0.0143568, -0.00242449
12, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, -1.4803e-15, 0.222489, -0.00501114, -0.0122453, -0.00379723
12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.0833333, 0.222489, -0.00501114, -0.00439433, 0.00174354
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.125, 0.222489, -0.0027009, -0.00869806, -0.000249949
12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.166667, 0.222489, -0.00501114, 0.00673504, 0.000641563
12, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.222489, 0.00953045, 0.00411798, -0.000666967
12, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.333333, 0.222489, 0.00822192, -0.00237867, -0.00169307
12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.416667, 0.222489, 0.00275137, 0.00891174, 0.00395213
12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1.5, 0.458333, 0.222489, 0.00839658, 0.012441, 0.00354322
12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.5, 0.222489, 0.0123347, -0.00818448, 0.00207069
