# seq no., kick, snar, hclos, hopen, ltom, mtom, htom, cras, ride, duration, tempo, timesig, pos_in_bar, guitar, d_g_diff, y, y_hat
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0, 0, 0.0004, -2.55056e-05, 0.000143464
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.419366, 0.0004, 0.000450395, 0.000935699
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.5, 0.419366, 0.0004, 0.000533093, 0.00107337
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.75, 0.419366, 0.0004, 0.000179754, 0.000485161
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.419366, 0.0004, -0.000288715, -0.000439419
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.419366, 0.0020844, 0.00064842, -0.000385494
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.419366, 0.0196145, 0.000472027, -0.000128444
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.419366, 0.0132049, 0.00112233, 0.000341015
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.419366, 0.020341, 0.00083191, -0.000104205
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.419366, 0.0198958, 0.000920753, 0.000559451
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.419366, 0.0138928, 0.0011266, 0.000347558
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.419366, 0.0203476, 0.00122977, 0.000505713
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.419366, 0.0205057, 0.000900747, 0.000528783
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.419366, 0.0138621, 0.00125447, 0.000543574
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.419366, 0.0205436, 0.00103835, 0.000212272
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.419366, 0.0202123, 0.00086486, 0.000473768
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.419366, 0.0138071, 0.00121506, 0.000483156
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0, 0.419366, 0.0204832, 0.000956664, 8.7042e-05
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.1875, 0.419366, 0.020087, 0.000694817, 0.000213093
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.375, 0.419366, 0.0135464, 0.00118157, 0.000562647
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.5, 0.419366, 0.0189092, 0.000871047, -4.42075e-05
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1, 0.6875, 0.419366, 0.0199558, 0.000881158, 0.000498752
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.875, 0.419366, 0.0138321, 0.000858968, 0.000477323
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0, 0.419366, 0.0136515, 0.00092463, 0.000565396
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.125, 0.419366, 0.0138987, 0.00054733, 0.000577928
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.25, 0.419366, 0.00644236, 0.000902715, 0.000531799
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.333333, 0.419366, 0.0138651, 0.000541132, -2.25064e-05
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.458333, 0.419366, 0.0133108, 0.000425953, 0.00028795
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.583333, 0.419366, 0.00746568, 0.000510201, 0.0004282
4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.666667, 0.419366, 0.00746568, 0.000647827, 0.000141057
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 300, 150, 1.5, 0.791667, 0.419366, 0.0134744, 0.000511682, 0.000283988
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1.5, 0.916667, 0.419366, 0.00917288, 0.0015542, 0.0004575
5, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.419366, 0.0273529, 0.00150919, 0.000934059
5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 300, 150, 1, 0.25, 0.419366, 0.0209341, 0.000568992, 0.000547664
5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100, 150, 1, 0.4375, 0.419366, 0.00721433, 2.95656e-05, -0.000806736
5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 200, 150, 1, 0.5, 0.419366, 0.0125266, 0.000947097, 0.000599836
5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0.625, 0.419366, 0.0139332, 0.00115954, -0.000129405
5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 400, 150, 1, 0.75, 0.419366, 0.0265373, 0.000918445, -0.000499007
6, 1, 0, 0, 0, 0, 0, 0, 1, 0, 400, 150, 1, 0, 0.419366, 0.0261677, 0.00110198, -0.000217651
6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 400, 150, 1, 0.25, 0.419366, 0.026449, 0.000719119, -0.000101292
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.5, 0.419366, 0.0176765, 0.000696301, -0.000136273
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.666667, 0.419366, 0.0176415, 0.000271758, -6.57535e-05
6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 266.667, 150, 1, 0.833333, 0.419366, 0.00859486, -0.000928389, -0.000165434
7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 200, 150, 1, 0, 0.419366, -0.0134988, -0.000486443, -1.53936e-05
